Partenza,Destinazione,Peso del link
Pavia,Latina,0.0
Pavia,Ferrara,0.0
Pavia,Bologna,5709421.76557771
Pavia,Pesaro,0.0
Pavia,Ancona,0.0
Pavia,Piacenza,5587874.917583565
Pavia,Ascoli Piceno,0.0
Pavia,Reggio nell'Emilia,5407647.520771289
Pavia,Rieti,0.0
Pavia,Roma,0.0
Pavia,Ravenna,0.0
Pavia,Frosinone,0.0
Pavia,Novara,7490319.274498748
Pavia,Alessandria,4432845.076140878
Pavia,Viterbo,0.0
Pavia,Asti,0.0
Pavia,Biella,0.0
Pavia,Cusio,0.0
Pavia,Torino,17821403.36004805
Pavia,Cuneo,0.0
Pavia,Vercelli,0.0
Pavia,Savona,0.0
Pavia,Genova,3919296.955495444
Pavia,Imperia,0.0
Lodi,La Spezia,0.0
Lodi,Varese,5735476.228015203
Lodi,Como,0.0
Lodi,Lecco,4385089.736670698
Lodi,Sondrio,0.0
Lodi,Milano,37215057.85908749
Lodi,Bergamo,16035389.36579566
Lodi,Brescia,14460596.258210225
Lodi,Pavia,5006735.004262173
Lodi,Lodi,0.0
Lodi,Cremona,0.0
Lodi,Mantova,0.0
Lodi,Bolzano,0.0
Lodi,Trento,0.0
Lodi,Treviso,0.0
Lodi,Gorizia,0.0
Lodi,L'Aquila,0.0
Lodi,Teramo,0.0
Lodi,Pescara,0.0
Lodi,Chieti,0.0
Lodi,Isernia,0.0
Lodi,Lecce,0.0
Lodi,Potenza,0.0
Lodi,Matera,0.0
Lodi,Sassari,0.0
Lodi,Nuoro,0.0
Lodi,Cagliari,0.0
Lodi,Oristano,0.0
Lodi,Cosenza,0.0
Lodi,Massa,0.0
Lodi,Benevento,0.0
Lodi,Caserta,0.0
Lodi,Lucca,0.0
Lodi,Vicenza,4073796.608677192
Lodi,Belluno,0.0
Lodi,Crotone,0.0
Lodi,Salerno,0.0
Lodi,Prato,0.0
Lodi,Napoli,0.0
Lodi,Avellino,0.0
Lodi,Verona,0.0
Lodi,Reggio di Calabria,0.0
Lodi,Padova,0.0
Lodi,Campobasso,0.0
Lodi,Vibo Valentia,0.0
Lodi,Arezzo,0.0
Lodi,Catanzaro,0.0
Lodi,Pistoia,0.0
Lodi,Firenze,0.0
Lodi,Monza,12094484.955881445
Lodi,Livorno,0.0
Lodi,Venezia,0.0
Lodi,Rovigo,0.0
Lodi,Pisa,0.0
Lodi,Catania,0.0
Lodi,Trieste,0.0
Lodi,Foggia,0.0
Lodi,Caltanissetta,0.0
Lodi,Bari,0.0
Lodi,Siena,0.0
Lodi,Udine,0.0
Lodi,Taranto,0.0
Lodi,Siracusa,0.0
Lodi,Enna,0.0
Lodi,Trapani,0.0
Lodi,Agrigento,0.0
Lodi,Grosseto,0.0
Lodi,Brindisi,0.0
Lodi,Ragusa,0.0
Lodi,Perugia,0.0
Lodi,Terni,0.0
Lodi,Fermo,0.0
Lodi,Messina,0.0
Lodi,Palermo,0.0
Lodi,Barletta,0.0
Lodi,Forlì,0.0
Lodi,Pordenone,0.0
Lodi,Rimini,0.0
Lodi,Parma,0.0
Lodi,Macerata,0.0
Lodi,Modena,0.0
Lodi,Latina,0.0
Lodi,Ferrara,0.0
Lodi,Bologna,0.0
Lodi,Pesaro,0.0
Lodi,Ancona,0.0
Lodi,Piacenza,4205110.493272648
Lodi,Ascoli Piceno,0.0
Lodi,Reggio nell'Emilia,0.0
Lodi,Rieti,0.0
Lodi,Roma,0.0
Lodi,Ravenna,0.0
Lodi,Frosinone,0.0
Lodi,Novara,0.0
Lodi,Alessandria,0.0
Lodi,Viterbo,0.0
Lodi,Asti,0.0
Lodi,Biella,0.0
Lodi,Cusio,0.0
Lodi,Torino,7934504.170482881
Lodi,Cuneo,0.0
Lodi,Vercelli,0.0
Lodi,Savona,0.0
Lodi,Genova,0.0
Lodi,Imperia,0.0
Cremona,La Spezia,0.0
Cremona,Varese,7436778.317040018
Cremona,Como,0.0
Cremona,Lecco,5747066.637221757
Cremona,Sondrio,0.0
Cremona,Milano,29989867.675308175
Cremona,Bergamo,21062665.08050656
Cremona,Brescia,37781085.44101632
Cremona,Pavia,4559321.443297623
Cremona,Lodi,0.0
Cremona,Cremona,0.0
Cremona,Mantova,6200043.214173161
Cremona,Bolzano,0.0
Cremona,Trento,0.0
Cremona,Treviso,4775157.767519109
Cremona,Gorizia,0.0
Cremona,L'Aquila,0.0
Cremona,Teramo,0.0
Cremona,Pescara,0.0
Cremona,Chieti,0.0
Cremona,Isernia,0.0
Cremona,Lecce,0.0
Cremona,Potenza,0.0
Cremona,Matera,0.0
Cremona,Sassari,0.0
Cremona,Nuoro,0.0
Cremona,Cagliari,0.0
Cremona,Oristano,0.0
Cremona,Cosenza,0.0
Cremona,Massa,0.0
Cremona,Benevento,0.0
Cremona,Caserta,0.0
Cremona,Lucca,0.0
Cremona,Vicenza,10480881.43773715
Cremona,Belluno,0.0
Cremona,Crotone,0.0
Cremona,Salerno,0.0
Cremona,Prato,0.0
Cremona,Napoli,0.0
Cremona,Avellino,0.0
Cremona,Verona,7755200.043284399
Cremona,Reggio di Calabria,0.0
Cremona,Padova,6156008.719861809
Cremona,Campobasso,0.0
Cremona,Vibo Valentia,0.0
Cremona,Arezzo,0.0
Cremona,Catanzaro,0.0
Cremona,Pistoia,0.0
Cremona,Firenze,0.0
Cremona,Monza,11126565.600467395
Cremona,Livorno,0.0
Cremona,Venezia,0.0
Cremona,Rovigo,0.0
Cremona,Pisa,0.0
Cremona,Catania,0.0
Cremona,Trieste,0.0
Cremona,Foggia,0.0
Cremona,Caltanissetta,0.0
Cremona,Bari,0.0
Cremona,Siena,0.0
Cremona,Udine,0.0
Cremona,Taranto,0.0
Cremona,Siracusa,0.0
Cremona,Enna,0.0
Cremona,Trapani,0.0
Cremona,Agrigento,0.0
Cremona,Grosseto,0.0
Cremona,Brindisi,0.0
Cremona,Ragusa,0.0
Cremona,Perugia,0.0
Cremona,Terni,0.0
Cremona,Fermo,0.0
Cremona,Messina,0.0
Cremona,Palermo,0.0
Cremona,Barletta,0.0
Cremona,Forlì,0.0
Cremona,Pordenone,0.0
Cremona,Rimini,0.0
Cremona,Parma,9718383.513941143
Cremona,Macerata,0.0
Cremona,Modena,9762939.011044241
Cremona,Latina,0.0
Cremona,Ferrara,0.0
Cremona,Bologna,9626042.166311486
Cremona,Pesaro,0.0
Cremona,Ancona,0.0
Cremona,Piacenza,10122019.456715887
Cremona,Ascoli Piceno,0.0
Cremona,Reggio nell'Emilia,11452976.223394647
Cremona,Rieti,0.0
Cremona,Roma,0.0
Cremona,Ravenna,0.0
Cremona,Frosinone,0.0
Cremona,Novara,0.0
Cremona,Alessandria,0.0
Cremona,Viterbo,0.0
Cremona,Asti,0.0
Cremona,Biella,0.0
Cremona,Cusio,0.0
Cremona,Torino,12728904.748256816
Cremona,Cuneo,0.0
Cremona,Vercelli,0.0
Cremona,Savona,0.0
Cremona,Genova,0.0
Cremona,Imperia,0.0
Mantova,La Spezia,0.0
Mantova,Varese,5644513.092295933
Mantova,Como,0.0
Mantova,Lecco,4326278.841196261
Mantova,Sondrio,0.0
Mantova,Milano,18541174.077325214
Mantova,Bergamo,14494704.035325231
Mantova,Brescia,31201215.199366495
Mantova,Pavia,0.0
Mantova,Lodi,0.0
Mantova,Cremona,6200043.214173161
Mantova,Mantova,0.0
Mantova,Bolzano,0.0
Mantova,Trento,0.0
Mantova,Treviso,7399675.9409691645
Mantova,Gorizia,0.0
Mantova,L'Aquila,0.0
Mantova,Teramo,0.0
Mantova,Pescara,0.0
Mantova,Chieti,0.0
Mantova,Isernia,0.0
Mantova,Lecce,0.0
Mantova,Potenza,0.0
Mantova,Matera,0.0
Mantova,Sassari,0.0
Mantova,Nuoro,0.0
Mantova,Cagliari,0.0
Mantova,Oristano,0.0
Mantova,Cosenza,0.0
Mantova,Massa,0.0
Mantova,Benevento,0.0
Mantova,Caserta,0.0
Mantova,Lucca,0.0
Mantova,Vicenza,19602073.749937095
Mantova,Belluno,0.0
Mantova,Crotone,0.0
Mantova,Salerno,0.0
Mantova,Prato,0.0
Mantova,Napoli,0.0
Mantova,Avellino,0.0
Mantova,Verona,19774635.453966785
Mantova,Reggio di Calabria,0.0
Mantova,Padova,10953269.49400066
Mantova,Campobasso,0.0
Mantova,Vibo Valentia,0.0
Mantova,Arezzo,0.0
Mantova,Catanzaro,0.0
Mantova,Pistoia,0.0
Mantova,Firenze,0.0
Mantova,Monza,7190627.591855603
Mantova,Livorno,0.0
Mantova,Venezia,0.0
Mantova,Rovigo,0.0
Mantova,Pisa,0.0
Mantova,Catania,0.0
Mantova,Trieste,0.0
Mantova,Foggia,0.0
Mantova,Caltanissetta,0.0
Mantova,Bari,0.0
Mantova,Siena,0.0
Mantova,Udine,0.0
Mantova,Taranto,0.0
Mantova,Siracusa,0.0
Mantova,Enna,0.0
Mantova,Trapani,0.0
Mantova,Agrigento,0.0
Mantova,Grosseto,0.0
Mantova,Brindisi,0.0
Mantova,Ragusa,0.0
Mantova,Perugia,0.0
Mantova,Terni,0.0
Mantova,Fermo,0.0
Mantova,Messina,0.0
Mantova,Palermo,0.0
Mantova,Barletta,0.0
Mantova,Forlì,0.0
Mantova,Pordenone,0.0
Mantova,Rimini,0.0
Mantova,Parma,8502803.308655428
Mantova,Macerata,0.0
Mantova,Modena,16202024.06587218
Mantova,Latina,0.0
Mantova,Ferrara,0.0
Mantova,Bologna,15211609.802449435
Mantova,Pesaro,0.0
Mantova,Ancona,0.0
Mantova,Piacenza,0.0
Mantova,Ascoli Piceno,0.0
Mantova,Reggio nell'Emilia,15856144.97283629
Mantova,Rieti,0.0
Mantova,Roma,0.0
Mantova,Ravenna,0.0
Mantova,Frosinone,0.0
Mantova,Novara,0.0
Mantova,Alessandria,0.0
Mantova,Viterbo,0.0
Mantova,Asti,0.0
Mantova,Biella,0.0
Mantova,Cusio,0.0
Mantova,Torino,10272331.82833158
Mantova,Cuneo,0.0
Mantova,Vercelli,0.0
Mantova,Savona,0.0
Mantova,Genova,0.0
Mantova,Imperia,0.0
Bolzano,La Spezia,0.0
Bolzano,Varese,0.0
Bolzano,Como,0.0
Bolzano,Lecco,0.0
Bolzano,Sondrio,0.0
Bolzano,Milano,8314006.978839472
Bolzano,Bergamo,6815614.124540301
Bolzano,Brescia,9770086.975184359
Bolzano,Pavia,0.0
Bolzano,Lodi,0.0
Bolzano,Cremona,0.0
Bolzano,Mantova,0.0
Bolzano,Bolzano,0.0
Bolzano,Trento,0.0
Bolzano,Treviso,5711179.1763267135
Bolzano,Gorizia,0.0
Bolzano,L'Aquila,0.0
Bolzano,Teramo,0.0
Bolzano,Pescara,0.0
Bolzano,Chieti,0.0
Bolzano,Isernia,0.0
Bolzano,Lecce,0.0
Bolzano,Potenza,0.0
Bolzano,Matera,0.0
Bolzano,Sassari,0.0
Bolzano,Nuoro,0.0
Bolzano,Cagliari,0.0
Bolzano,Oristano,0.0
Bolzano,Cosenza,0.0
Bolzano,Massa,0.0
Bolzano,Benevento,0.0
Bolzano,Caserta,0.0
Bolzano,Lucca,0.0
Bolzano,Vicenza,9407045.68096855
Bolzano,Belluno,0.0
Bolzano,Crotone,0.0
Bolzano,Salerno,0.0
Bolzano,Prato,0.0
Bolzano,Napoli,0.0
Bolzano,Avellino,0.0
Bolzano,Verona,3993770.97428642
Bolzano,Reggio di Calabria,0.0
Bolzano,Padova,5357570.969927634
Bolzano,Campobasso,0.0
Bolzano,Vibo Valentia,0.0
Bolzano,Arezzo,0.0
Bolzano,Catanzaro,0.0
Bolzano,Pistoia,0.0
Bolzano,Firenze,0.0
Bolzano,Monza,0.0
Bolzano,Livorno,0.0
Bolzano,Venezia,0.0
Bolzano,Rovigo,0.0
Bolzano,Pisa,0.0
Bolzano,Catania,0.0
Bolzano,Trieste,0.0
Bolzano,Foggia,0.0
Bolzano,Caltanissetta,0.0
Bolzano,Bari,0.0
Bolzano,Siena,0.0
Bolzano,Udine,0.0
Bolzano,Taranto,0.0
Bolzano,Siracusa,0.0
Bolzano,Enna,0.0
Bolzano,Trapani,0.0
Bolzano,Agrigento,0.0
Bolzano,Grosseto,0.0
Bolzano,Brindisi,0.0
Bolzano,Ragusa,0.0
Bolzano,Perugia,0.0
Bolzano,Terni,0.0
Bolzano,Fermo,0.0
Bolzano,Messina,0.0
Bolzano,Palermo,0.0
Bolzano,Barletta,0.0
Bolzano,Forlì,0.0
Bolzano,Pordenone,0.0
Bolzano,Rimini,0.0
Bolzano,Parma,0.0
Bolzano,Macerata,0.0
Bolzano,Modena,0.0
Bolzano,Latina,0.0
Bolzano,Ferrara,0.0
Bolzano,Bologna,4084952.529683128
Bolzano,Pesaro,0.0
Bolzano,Ancona,0.0
Bolzano,Piacenza,0.0
Bolzano,Ascoli Piceno,0.0
Bolzano,Reggio nell'Emilia,0.0
Bolzano,Rieti,0.0
Bolzano,Roma,0.0
Bolzano,Ravenna,0.0
Bolzano,Frosinone,0.0
Bolzano,Novara,0.0
Bolzano,Alessandria,0.0
Bolzano,Viterbo,0.0
Bolzano,Asti,0.0
Bolzano,Biella,0.0
Bolzano,Cusio,0.0
Bolzano,Torino,5390601.144412967
Bolzano,Cuneo,0.0
Bolzano,Vercelli,0.0
Bolzano,Savona,0.0
Bolzano,Genova,0.0
Bolzano,Imperia,0.0
Trento,La Spezia,0.0
Trento,Varese,0.0
Trento,Como,0.0
Trento,Lecco,0.0
Trento,Sondrio,0.0
Trento,Milano,9178907.39409844
Trento,Bergamo,8010562.426440037
Trento,Brescia,13183188.98838159
Trento,Pavia,0.0
Trento,Lodi,0.0
Trento,Cremona,0.0
Trento,Mantova,0.0
Trento,Bolzano,0.0
Trento,Trento,0.0
Trento,Treviso,5993277.317053832
Trento,Gorizia,0.0
Trento,L'Aquila,0.0
Trento,Teramo,0.0
Trento,Pescara,0.0
Trento,Chieti,0.0
Trento,Isernia,0.0
Trento,Lecce,0.0
Trento,Potenza,0.0
Trento,Matera,0.0
Trento,Sassari,0.0
Trento,Nuoro,0.0
Trento,Cagliari,0.0
Trento,Oristano,0.0
Trento,Cosenza,0.0
Trento,Massa,0.0
Trento,Benevento,0.0
Trento,Caserta,0.0
Trento,Lucca,0.0
Trento,Vicenza,13448897.533293154
Trento,Belluno,0.0
Trento,Crotone,0.0
Trento,Salerno,0.0
Trento,Prato,0.0
Trento,Napoli,0.0
Trento,Avellino,0.0
Trento,Verona,6107079.026186546
Trento,Reggio di Calabria,0.0
Trento,Padova,6498781.992729839
Trento,Campobasso,0.0
Trento,Vibo Valentia,0.0
Trento,Arezzo,0.0
Trento,Catanzaro,0.0
Trento,Pistoia,0.0
Trento,Firenze,0.0
Trento,Monza,0.0
Trento,Livorno,0.0
Trento,Venezia,0.0
Trento,Rovigo,0.0
Trento,Pisa,0.0
Trento,Catania,0.0
Trento,Trieste,0.0
Trento,Foggia,0.0
Trento,Caltanissetta,0.0
Trento,Bari,0.0
Trento,Siena,0.0
Trento,Udine,0.0
Trento,Taranto,0.0
Trento,Siracusa,0.0
Trento,Enna,0.0
Trento,Trapani,0.0
Trento,Agrigento,0.0
Trento,Grosseto,0.0
Trento,Brindisi,0.0
Trento,Ragusa,0.0
Trento,Perugia,0.0
Trento,Terni,0.0
Trento,Fermo,0.0
Trento,Messina,0.0
Trento,Palermo,0.0
Trento,Barletta,0.0
Trento,Forlì,0.0
Trento,Pordenone,0.0
Trento,Rimini,0.0
Trento,Parma,0.0
Trento,Macerata,0.0
Trento,Modena,0.0
Trento,Latina,0.0
Trento,Ferrara,0.0
Trento,Bologna,4621641.432604197
Trento,Pesaro,0.0
Trento,Ancona,0.0
Trento,Piacenza,0.0
Trento,Ascoli Piceno,0.0
Trento,Reggio nell'Emilia,0.0
Trento,Rieti,0.0
Trento,Roma,0.0
Trento,Ravenna,0.0
Trento,Frosinone,0.0
Trento,Novara,0.0
Trento,Alessandria,0.0
Trento,Viterbo,0.0
Trento,Asti,0.0
Trento,Biella,0.0
Trento,Cusio,0.0
Trento,Torino,5415191.439444089
Trento,Cuneo,0.0
Trento,Vercelli,0.0
Trento,Savona,0.0
Trento,Genova,0.0
Trento,Imperia,0.0
Treviso,La Spezia,0.0
Treviso,Varese,8438708.963044783
Treviso,Como,0.0
Treviso,Lecco,6090014.84432131
Treviso,Sondrio,0.0
Treviso,Milano,23589307.415979296
Treviso,Bergamo,17955651.733221807
Treviso,Brescia,28458808.078937296
Treviso,Pavia,0.0
Treviso,Lodi,0.0
Treviso,Cremona,4775157.767519109
Treviso,Mantova,7399675.9409691645
Treviso,Bolzano,5711179.1763267135
Treviso,Trento,5993277.317053832
Treviso,Treviso,0.0
Treviso,Gorizia,0.0
Treviso,L'Aquila,0.0
Treviso,Teramo,0.0
Treviso,Pescara,0.0
Treviso,Chieti,0.0
Treviso,Isernia,0.0
Treviso,Lecce,0.0
Treviso,Potenza,0.0
Treviso,Matera,0.0
Treviso,Sassari,0.0
Treviso,Nuoro,0.0
Treviso,Cagliari,0.0
Treviso,Oristano,0.0
Treviso,Cosenza,0.0
Treviso,Massa,0.0
Treviso,Benevento,0.0
Treviso,Caserta,0.0
Treviso,Lucca,0.0
Treviso,Vicenza,59807060.802648
Treviso,Belluno,8176050.320192623
Treviso,Crotone,0.0
Treviso,Salerno,0.0
Treviso,Prato,0.0
Treviso,Napoli,0.0
Treviso,Avellino,0.0
Treviso,Verona,16022685.172506738
Treviso,Reggio di Calabria,0.0
Treviso,Padova,56055263.18980665
Treviso,Campobasso,0.0
Treviso,Vibo Valentia,0.0
Treviso,Arezzo,0.0
Treviso,Catanzaro,0.0
Treviso,Pistoia,0.0
Treviso,Firenze,5946841.881513805
Treviso,Monza,9291691.51530784
Treviso,Livorno,0.0
Treviso,Venezia,38203247.71333445
Treviso,Rovigo,4744937.664417409
Treviso,Pisa,0.0
Treviso,Catania,0.0
Treviso,Trieste,0.0
Treviso,Foggia,0.0
Treviso,Caltanissetta,0.0
Treviso,Bari,0.0
Treviso,Siena,0.0
Treviso,Udine,12049295.006100487
Treviso,Taranto,0.0
Treviso,Siracusa,0.0
Treviso,Enna,0.0
Treviso,Trapani,0.0
Treviso,Agrigento,0.0
Treviso,Grosseto,0.0
Treviso,Brindisi,0.0
Treviso,Ragusa,0.0
Treviso,Perugia,0.0
Treviso,Terni,0.0
Treviso,Fermo,0.0
Treviso,Messina,0.0
Treviso,Palermo,0.0
Treviso,Barletta,0.0
Treviso,Forlì,4182519.6281905915
Treviso,Pordenone,20857211.50712655
Treviso,Rimini,0.0
Treviso,Parma,6002851.358149463
Treviso,Macerata,0.0
Treviso,Modena,14240758.438814769
Treviso,Latina,0.0
Treviso,Ferrara,5934093.029948984
Treviso,Bologna,20483413.695580907
Treviso,Pesaro,3809659.0323468265
Treviso,Ancona,4572267.84301437
Treviso,Piacenza,0.0
Treviso,Ascoli Piceno,0.0
Treviso,Reggio nell'Emilia,11735019.563366894
Treviso,Rieti,0.0
Treviso,Roma,0.0
Treviso,Ravenna,4738654.95074568
Treviso,Frosinone,0.0
Treviso,Novara,3811892.297588431
Treviso,Alessandria,0.0
Treviso,Viterbo,0.0
Treviso,Asti,0.0
Treviso,Biella,0.0
Treviso,Cusio,0.0
Treviso,Torino,16193681.190997494
Treviso,Cuneo,0.0
Treviso,Vercelli,0.0
Treviso,Savona,0.0
Treviso,Genova,0.0
Treviso,Imperia,0.0
Gorizia,La Spezia,0.0
Gorizia,Varese,0.0
Gorizia,Como,0.0
Gorizia,Lecco,0.0
Gorizia,Sondrio,0.0
Gorizia,Milano,0.0
Gorizia,Bergamo,0.0
Gorizia,Brescia,0.0
Gorizia,Pavia,0.0
Gorizia,Lodi,0.0
Gorizia,Cremona,0.0
Gorizia,Mantova,0.0
Gorizia,Bolzano,0.0
Gorizia,Trento,0.0
Gorizia,Treviso,0.0
Gorizia,Gorizia,0.0
Gorizia,L'Aquila,0.0
Gorizia,Teramo,0.0
Gorizia,Pescara,0.0
Gorizia,Chieti,0.0
Gorizia,Isernia,0.0
Gorizia,Lecce,0.0
Gorizia,Potenza,0.0
Gorizia,Matera,0.0
Gorizia,Sassari,0.0
Gorizia,Nuoro,0.0
Gorizia,Cagliari,0.0
Gorizia,Oristano,0.0
Gorizia,Cosenza,0.0
Gorizia,Massa,0.0
Gorizia,Benevento,0.0
Gorizia,Caserta,0.0
Gorizia,Lucca,0.0
Gorizia,Vicenza,0.0
Gorizia,Belluno,0.0
Gorizia,Crotone,0.0
Gorizia,Salerno,0.0
Gorizia,Prato,0.0
Gorizia,Napoli,0.0
Gorizia,Avellino,0.0
Gorizia,Verona,0.0
Gorizia,Reggio di Calabria,0.0
Gorizia,Padova,0.0
Gorizia,Campobasso,0.0
Gorizia,Vibo Valentia,0.0
Gorizia,Arezzo,0.0
Gorizia,Catanzaro,0.0
Gorizia,Pistoia,0.0
Gorizia,Firenze,0.0
Gorizia,Monza,0.0
Gorizia,Livorno,0.0
Gorizia,Venezia,0.0
Gorizia,Rovigo,0.0
Gorizia,Pisa,0.0
Gorizia,Catania,0.0
Gorizia,Trieste,0.0
Gorizia,Foggia,0.0
Gorizia,Caltanissetta,0.0
Gorizia,Bari,0.0
Gorizia,Siena,0.0
Gorizia,Udine,5507613.211248869
Gorizia,Taranto,0.0
Gorizia,Siracusa,0.0
Gorizia,Enna,0.0
Gorizia,Trapani,0.0
Gorizia,Agrigento,0.0
Gorizia,Grosseto,0.0
Gorizia,Brindisi,0.0
Gorizia,Ragusa,0.0
Gorizia,Perugia,0.0
Gorizia,Terni,0.0
Gorizia,Fermo,0.0
Gorizia,Messina,0.0
Gorizia,Palermo,0.0
Gorizia,Barletta,0.0
Gorizia,Forlì,0.0
Gorizia,Pordenone,0.0
Gorizia,Rimini,0.0
Gorizia,Parma,0.0
Gorizia,Macerata,0.0
Gorizia,Modena,0.0
Gorizia,Latina,0.0
Gorizia,Ferrara,0.0
Gorizia,Bologna,0.0
Gorizia,Pesaro,0.0
Gorizia,Ancona,0.0
Gorizia,Piacenza,0.0
Gorizia,Ascoli Piceno,0.0
Gorizia,Reggio nell'Emilia,0.0
Gorizia,Rieti,0.0
Gorizia,Roma,0.0
Gorizia,Ravenna,0.0
Gorizia,Frosinone,0.0
Gorizia,Novara,0.0
Gorizia,Alessandria,0.0
Gorizia,Viterbo,0.0
Gorizia,Asti,0.0
Gorizia,Biella,0.0
Gorizia,Cusio,0.0
Gorizia,Torino,0.0
Gorizia,Cuneo,0.0
Gorizia,Vercelli,0.0
Gorizia,Savona,0.0
Gorizia,Genova,0.0
Gorizia,Imperia,0.0
L'Aquila,La Spezia,0.0
L'Aquila,Varese,0.0
L'Aquila,Como,0.0
L'Aquila,Lecco,0.0
L'Aquila,Sondrio,0.0
L'Aquila,Milano,0.0
L'Aquila,Bergamo,0.0
L'Aquila,Brescia,0.0
L'Aquila,Pavia,0.0
L'Aquila,Lodi,0.0
L'Aquila,Cremona,0.0
L'Aquila,Mantova,0.0
L'Aquila,Bolzano,0.0
L'Aquila,Trento,0.0
L'Aquila,Treviso,0.0
L'Aquila,Gorizia,0.0
L'Aquila,L'Aquila,0.0
L'Aquila,Teramo,0.0
L'Aquila,Pescara,0.0
L'Aquila,Chieti,0.0
L'Aquila,Isernia,0.0
L'Aquila,Lecce,0.0
L'Aquila,Potenza,0.0
L'Aquila,Matera,0.0
L'Aquila,Sassari,0.0
L'Aquila,Nuoro,0.0
L'Aquila,Cagliari,0.0
L'Aquila,Oristano,0.0
L'Aquila,Cosenza,0.0
L'Aquila,Massa,0.0
L'Aquila,Benevento,0.0
L'Aquila,Caserta,0.0
L'Aquila,Lucca,0.0
L'Aquila,Vicenza,0.0
L'Aquila,Belluno,0.0
L'Aquila,Crotone,0.0
L'Aquila,Salerno,0.0
L'Aquila,Prato,0.0
L'Aquila,Napoli,0.0
L'Aquila,Avellino,0.0
L'Aquila,Verona,0.0
L'Aquila,Reggio di Calabria,0.0
L'Aquila,Padova,0.0
L'Aquila,Campobasso,0.0
L'Aquila,Vibo Valentia,0.0
L'Aquila,Arezzo,0.0
L'Aquila,Catanzaro,0.0
L'Aquila,Pistoia,0.0
L'Aquila,Firenze,0.0
L'Aquila,Monza,0.0
L'Aquila,Livorno,0.0
L'Aquila,Venezia,0.0
L'Aquila,Rovigo,0.0
L'Aquila,Pisa,0.0
L'Aquila,Catania,0.0
L'Aquila,Trieste,0.0
L'Aquila,Foggia,0.0
L'Aquila,Caltanissetta,0.0
L'Aquila,Bari,0.0
L'Aquila,Siena,0.0
L'Aquila,Udine,0.0
L'Aquila,Taranto,0.0
L'Aquila,Siracusa,0.0
L'Aquila,Enna,0.0
L'Aquila,Trapani,0.0
L'Aquila,Agrigento,0.0
L'Aquila,Grosseto,0.0
L'Aquila,Brindisi,0.0
L'Aquila,Ragusa,0.0
L'Aquila,Perugia,0.0
L'Aquila,Terni,0.0
L'Aquila,Fermo,0.0
L'Aquila,Messina,0.0
L'Aquila,Palermo,0.0
L'Aquila,Barletta,0.0
L'Aquila,Forlì,0.0
L'Aquila,Pordenone,0.0
L'Aquila,Rimini,0.0
L'Aquila,Parma,0.0
L'Aquila,Macerata,0.0
L'Aquila,Modena,0.0
L'Aquila,Latina,0.0
L'Aquila,Ferrara,0.0
L'Aquila,Bologna,0.0
L'Aquila,Pesaro,0.0
L'Aquila,Ancona,0.0
L'Aquila,Piacenza,0.0
L'Aquila,Ascoli Piceno,0.0
L'Aquila,Reggio nell'Emilia,0.0
L'Aquila,Rieti,0.0
L'Aquila,Roma,0.0
L'Aquila,Ravenna,0.0
L'Aquila,Frosinone,0.0
L'Aquila,Novara,0.0
L'Aquila,Alessandria,0.0
L'Aquila,Viterbo,0.0
L'Aquila,Asti,0.0
L'Aquila,Biella,0.0
L'Aquila,Cusio,0.0
L'Aquila,Torino,0.0
L'Aquila,Cuneo,0.0
L'Aquila,Vercelli,0.0
L'Aquila,Savona,0.0
L'Aquila,Genova,0.0
L'Aquila,Imperia,0.0
Teramo,La Spezia,0.0
Teramo,Varese,0.0
Teramo,Como,0.0
Teramo,Lecco,0.0
Teramo,Sondrio,0.0
Teramo,Milano,0.0
Teramo,Bergamo,0.0
Teramo,Brescia,0.0
Teramo,Pavia,0.0
Teramo,Lodi,0.0
Teramo,Cremona,0.0
Teramo,Mantova,0.0
Teramo,Bolzano,0.0
Teramo,Trento,0.0
Teramo,Treviso,0.0
Teramo,Gorizia,0.0
Teramo,L'Aquila,0.0
Teramo,Teramo,0.0
Teramo,Pescara,0.0
Teramo,Chieti,0.0
Teramo,Isernia,0.0
Teramo,Lecce,0.0
Teramo,Potenza,0.0
Teramo,Matera,0.0
Teramo,Sassari,0.0
Teramo,Nuoro,0.0
Teramo,Cagliari,0.0
Teramo,Oristano,0.0
Teramo,Cosenza,0.0
Teramo,Massa,0.0
Teramo,Benevento,0.0
Teramo,Caserta,0.0
Teramo,Lucca,0.0
Teramo,Vicenza,0.0
Teramo,Belluno,0.0
Teramo,Crotone,0.0
Teramo,Salerno,0.0
Teramo,Prato,0.0
Teramo,Napoli,0.0
Teramo,Avellino,0.0
Teramo,Verona,0.0
Teramo,Reggio di Calabria,0.0
Teramo,Padova,0.0
Teramo,Campobasso,0.0
Teramo,Vibo Valentia,0.0
Teramo,Arezzo,0.0
Teramo,Catanzaro,0.0
Teramo,Pistoia,0.0
Teramo,Firenze,0.0
Teramo,Monza,0.0
Teramo,Livorno,0.0
Teramo,Venezia,0.0
Teramo,Rovigo,0.0
Teramo,Pisa,0.0
Teramo,Catania,0.0
Teramo,Trieste,0.0
Teramo,Foggia,0.0
Teramo,Caltanissetta,0.0
Teramo,Bari,0.0
Teramo,Siena,0.0
Teramo,Udine,0.0
Teramo,Taranto,0.0
Teramo,Siracusa,0.0
Teramo,Enna,0.0
Teramo,Trapani,0.0
